Longitude,Latitude,LoS,distance,num_paths,DoD_phi,DoD_theta,DoA_phi,DoA_theta,phase,ToA,y
278.0230103,487.7709961,0,42.74200058,1,-1.35927999,93.13439941,1.35927999,86.86560059,-31.19729996,2.44E-07,110.3619995
278.2229919,487.7709961,0,42.9408989,1,-1.363019943,93.14299774,1.363019943,86.85700226,-156.3350067,2.43E-07,109.1360016
278.4230042,487.7709961,0,43.13990021,1,-1.366770029,93.1516037,1.366770029,86.8483963,78.46179962,2.43E-07,108.439003
242.4230042,487.9710083,1,8.137760162,1,-12.49100018,119.4420013,167.5090027,60.5583992,-106.4560013,2.72E-08,79.94789886
242.6230011,487.9710083,1,8.308469772,1,-12.15060043,118.7789993,167.848999,61.22079849,-88.33660126,2.77E-08,81.6006012
242.822998,487.9710083,1,8.480469704,1,-11.8281002,118.1429977,168.1719971,61.85710144,-113.2770004,2.83E-08,82.01049805
243.022995,487.9710083,1,8.653670311,1,-11.52200031,117.5309982,168.4779968,62.46879959,-178.7079926,2.89E-08,79.26380157
243.2230072,487.9710083,1,8.828000069,1,-11.23110008,116.9430008,168.7689972,63.05699921,77.75140381,2.95E-08,82.0298996
243.4230042,487.9710083,1,9.003399849,1,-10.95440006,116.3769989,169.0460052,63.6228981,-61.68379974,3.00E-08,79.21360016
243.6230011,487.9710083,1,9.17980957,1,-10.69089985,115.8320007,169.3090057,64.16770172,125.0439987,3.06E-08,80.33049774
243.822998,487.9710083,1,9.357159615,1,-10.43959999,115.3079987,169.5599976,64.69229889,-80.15249634,3.12E-08,81.89189911
244.022995,487.9710083,1,9.535420418,1,-10.19970036,114.802002,169.8000031,65.1977005,44.50910187,3.18E-08,80.33429718
244.2230072,487.9710083,0,9.714509964,1,-0.822049975,92.14420319,0.822049975,87.85579681,57.53939819,3.57E-07,113.1829987
244.4230042,487.9710083,0,9.894410133,1,-0.823590994,92.14820099,0.823590994,87.85179901,-61.03820038,3.56E-07,113.2480011
244.6230011,487.9710083,0,10.07509995,1,-0.825138986,92.15219879,0.825138986,87.84780121,-179.6360016,3.55E-07,110.2659988
244.822998,487.9710083,0,10.25640011,1,-0.826691985,92.15630341,0.826691985,87.84369659,61.74560165,3.55E-07,113.5680008
245.022995,487.9710083,0,10.4385004,1,-0.828252017,92.16030121,0.828252017,87.83969879,-56.89319992,3.54E-07,112.8929977
245.2230072,487.9710083,0,10.62119961,1,-0.829816997,92.16439819,0.829816997,87.83560181,-175.5529938,3.53E-07,110.2990036
245.4230042,487.9710083,0,10.80449963,1,-0.831387997,92.16850281,0.831387997,87.83149719,65.76719666,3.53E-07,113.9410019
245.6230011,487.9710083,0,10.98840046,1,-0.832965016,92.17259979,0.832965016,87.82740021,-52.93389893,3.52E-07,112.5390015
245.822998,487.9710083,0,11.1729002,1,-0.834547997,92.17669678,0.834547997,87.82330322,-171.6560059,3.51E-07,110.3600006
246.022995,487.9710083,0,11.35779953,1,-0.836136997,92.18090057,0.836136997,87.81909943,69.60099792,3.51E-07,114.2829971
246.2230072,487.9710083,0,11.54329967,1,-0.837732017,92.18499756,0.837732017,87.81500244,-49.16329956,3.50E-07,112.1940002
246.4230042,487.9710083,0,11.72929955,1,-0.839332998,92.18920135,0.839332998,87.81079865,-167.9490051,3.49E-07,110.4440002
246.6230011,487.9710083,0,11.91569996,1,-0.840939999,92.19339752,0.840939999,87.80660248,73.24389648,3.49E-07,108.0680008
246.822998,487.9710083,0,12.10249996,1,-0.842553973,92.19760132,0.842553973,87.80239868,-45.58480072,3.48E-07,122.1419983
247.022995,487.9710083,0,12.28979969,1,-0.844173014,92.20179749,0.844173014,87.79820251,-164.4349976,3.47E-07,110.5510025
247.2230072,487.9710083,0,12.47739983,1,-0.845799029,92.20610046,0.845799029,87.79389954,76.69259644,3.47E-07,114.7839966
247.4230042,487.9710083,0,12.66549969,1,-0.847431004,92.21029663,0.847431004,87.78970337,-42.2016983,3.46E-07,111.5419998
247.6230011,487.9710083,0,12.85389996,1,-0.849070013,92.21459961,0.849070013,87.78540039,-161.1179962,3.45E-07,110.6780014
247.822998,487.9710083,0,13.04259968,1,-0.850714982,92.21890259,0.850714982,87.78109741,79.9434967,3.45E-07,114.8990021
248.022995,487.9710083,0,13.23169994,1,-0.852365971,92.22319794,0.852365971,87.77680206,-39.01729965,3.44E-07,111.2409973
248.2230072,487.9710083,0,13.42099953,1,-0.854023993,92.22750092,0.854023993,87.77249908,-158.0010071,3.43E-07,110.822998
248.4230042,487.9710083,0,13.61069965,1,-0.855687976,92.23179626,0.855687976,87.76820374,82.99340057,3.43E-07,114.9020004
248.6230011,487.9710083,0,13.80070019,1,-0.857357979,92.23619843,0.857357979,87.76380157,-36.03530121,3.42E-07,110.9589996
248.822998,487.9710083,0,13.99100018,1,-0.859035015,92.2405014,0.859035015,87.7594986,-155.0870056,3.41E-07,110.9840012
249.022995,487.9710083,0,14.18150043,1,-0.860719025,92.24490356,0.860719025,87.75509644,85.83860016,3.41E-07,108.2360001
249.2230072,487.9710083,0,14.37230015,1,-81.83170319,92.37220001,-98.16829681,87.62779999,172.8769989,3.22E-07,98.3239975
249.4230042,487.9710083,0,14.56330013,1,-81.71430206,92.37149811,-98.28569794,87.62850189,-68.8730011,3.23E-07,98.85310364
249.6230011,487.9710083,0,14.75459957,1,-81.59690094,92.37069702,-98.40309906,87.62930298,35.7478981,3.23E-07,98.25710297
249.822998,487.9710083,0,14.94610023,1,-81.479599,92.37000275,-98.520401,87.62999725,126.7529984,3.23E-07,103.2190018
250.022995,487.9710083,0,15.13780022,1,-81.36239624,92.36930084,-98.63760376,87.63069916,-155.8470001,3.23E-07,96.98989868
250.2230072,487.9710083,0,15.32970047,1,-81.24530029,92.36859894,-98.75469971,87.63140106,-92.03720093,3.23E-07,99.94550323
250.4230042,487.9710083,0,15.52190018,1,-81.12819672,92.36779785,-98.87180328,87.63220215,-41.8064003,3.23E-07,96.68579865
250.6230011,487.9710083,0,15.71420002,1,-81.01119995,92.36699677,-98.98880005,87.63300323,-5.141290188,3.23E-07,101.0199966
250.822998,487.9710083,0,15.90670013,1,-80.89430237,92.36630249,-99.10569763,87.63369751,17.97109985,3.23E-07,104.8130035
251.022995,487.9710083,0,16.09939957,1,-80.77739716,92.3655014,-99.22260284,87.6344986,27.54400063,3.23E-07,93.38899994
251.2230072,487.9710083,0,16.29229927,1,-80.66059875,92.36470032,-99.33940125,87.63529968,23.59070015,3.23E-07,98.70500183
251.4230042,487.9710083,0,16.48530006,1,-80.54389954,92.36389923,-99.45610046,87.63610077,6.124770164,3.24E-07,96.06410217
251.6230011,487.9710083,0,16.67860031,1,-80.4272995,92.36309814,-99.5727005,87.63690186,-24.84029961,3.24E-07,95.41149902
251.822998,487.9710083,0,16.87190056,1,-80.31079865,92.36229706,-99.68920135,87.63770294,-69.29060364,3.24E-07,98.02189636
252.022995,487.9710083,0,17.06539917,1,-80.19429779,92.3615036,-99.80570221,87.6384964,-127.211998,3.24E-07,95.73429871
252.2230072,487.9710083,0,17.25909996,1,-80.07800293,92.36060333,-99.92199707,87.63939667,161.4089966,3.24E-07,105.9660034
252.4230042,487.9710083,0,17.45289993,1,-79.96170044,92.35980225,-100.038002,87.64019775,76.5868988,3.24E-07,93.68630219
252.6230011,487.9710083,0,17.64690018,1,-79.84549713,92.35890198,-100.1549988,87.64109802,-21.6637001,3.24E-07,112.336998
252.822998,487.9710083,0,17.8409996,1,-79.72930145,92.35810089,-100.2710037,87.64189911,-133.3280029,3.24E-07,93.22730255
253.022995,487.9710083,0,18.03520012,1,-79.61329651,92.35720062,-100.387001,87.64279938,101.6070023,3.25E-07,111.6019974
253.2230072,487.9710083,0,18.22949982,1,-79.49729919,92.35630035,-100.5029984,87.64369965,-36.84159851,3.25E-07,93.60970306
253.4230042,487.9710083,0,18.42399979,1,-79.38150024,92.35549927,-100.6190033,87.64450073,171.3399963,3.25E-07,106.9400024
253.6230011,487.9710083,0,18.61860085,1,-79.26570129,92.354599,-100.7340012,87.645401,6.166470051,3.25E-07,95.99590302
253.822998,487.9710083,0,18.8132,1,-79.15000153,92.35369873,-100.8499985,87.64630127,-172.345993,3.25E-07,102.9530029
254.022995,487.9710083,0,19.00799942,1,-79.03440094,92.35269928,-100.9660034,87.64730072,-4.183040142,3.25E-07,94.64600372
254.2230072,487.9710083,0,19.20299911,1,-78.91889954,92.35179901,-101.0810013,87.64820099,150.6719971,3.25E-07,102.322998
254.4230042,487.9710083,0,19.39800072,1,-78.80349731,92.35089874,-101.1969986,87.64910126,-67.76660156,3.25E-07,94.89880371
254.6230011,487.9710083,0,19.59309959,1,-78.6882019,92.34989929,-101.3119965,87.65010071,60.51800156,3.26E-07,97.35849762
254.822998,487.9710083,0,19.78829956,1,-78.57289886,92.34899902,-101.427002,87.65100098,175.5410004,3.26E-07,94.92720032
255.022995,487.9710083,0,19.98360062,1,-78.45780182,92.34799957,-101.5419998,87.65200043,-82.68019867,3.26E-07,98.10109711
255.2230072,487.9710083,0,20.17900085,1,-78.34279633,92.3470993,-101.6569977,87.6529007,5.86909008,3.26E-07,99.395401
255.4230042,487.9710083,0,20.37450027,1,-78.22779846,92.34609985,-101.7720032,87.65390015,81.20580292,3.26E-07,95.96250153
255.6230011,487.9710083,0,20.56999969,1,-78.11289978,92.3451004,-101.887001,87.6548996,143.345993,3.26E-07,103.4199982
255.822998,487.9710083,0,20.76569939,1,-77.99819946,92.34410095,-102.0019989,87.65589905,-167.6929932,3.26E-07,95.04910278
256.0230103,487.9710083,0,20.96139908,1,-77.88349915,92.3431015,-102.1159973,87.6568985,-131.8950043,3.26E-07,102.2030029
256.2229919,487.9710083,0,21.15730095,1,-77.76899719,92.34210205,-102.2310028,87.65789795,-109.2429962,3.27E-07,97.72149658
256.4230042,487.9710083,0,21.35320091,1,-77.65450287,92.3411026,-102.3450012,87.6588974,-99.72019958,3.27E-07,101.1579971
256.6229858,487.9710083,0,21.54910088,1,-77.5401001,92.34010315,-102.4599991,87.65989685,-103.3089981,3.27E-07,99.46759796
256.822998,487.9710083,0,21.7451992,1,-77.42590332,92.33899689,-102.5739975,87.66100311,-119.9929962,3.27E-07,97.4681015
257.0230103,487.9710083,0,21.94129944,1,-77.31169891,92.33799744,-102.6880035,87.66200256,-149.7550049,3.27E-07,99.60250092
257.2229919,487.9710083,0,22.13750076,1,-77.1977005,92.3368988,-102.802002,87.6631012,167.423996,3.27E-07,94.96859741
257.4230042,487.9710083,0,22.33370018,1,-77.08370209,92.33589935,-102.9160004,87.66410065,111.560997,3.27E-07,97.93450165
257.6229858,487.9710083,0,22.53000069,1,-76.96990204,92.33480072,-103.0299988,87.66519928,42.67240143,3.28E-07,100.7959976
257.822998,487.9710083,0,22.72640038,1,-76.85610199,92.33370209,-103.1439972,87.66629791,-39.22249985,3.28E-07,96.51360321
258.0230103,487.9710083,0,22.92289925,1,-76.74250031,92.33260345,-103.2580032,87.66739655,-134.1060028,3.28E-07,97.55680084
258.2229919,487.9710083,0,23.11940002,1,-76.6289978,92.33159637,-103.3710022,87.66840363,118.0390015,3.28E-07,98.80310059
258.4230042,487.9710083,0,23.31599998,1,-76.51550293,92.33049774,-103.4840012,87.66950226,-2.76770997,3.28E-07,104.2549973
258.6229858,487.9710083,0,23.51259995,1,-76.40219879,92.32929993,-103.5979996,87.67070007,-136.5090027,3.28E-07,92.75330353
258.822998,487.9710083,0,23.70929909,1,-76.28900146,92.32820129,-103.7109985,87.67179871,76.83429718,3.29E-07,92.07129669
259.0230103,487.9710083,0,23.90600014,1,-76.17590332,92.32710266,-103.8239975,87.67289734,-82.71980286,3.29E-07,103.0490036
259.2229919,487.9710083,0,24.10280037,1,-76.06289673,92.3259964,-103.9369965,87.6740036,104.8479996,3.29E-07,101.7089996
259.4230042,487.9710083,0,24.2996006,1,-75.94999695,92.32479858,-104.0500031,87.67520142,-80.44480133,3.29E-07,90.27469635
259.6229858,487.9710083,0,24.49650002,1,-75.83719635,92.32369995,-104.163002,87.67630005,81.42199707,3.29E-07,94.21029663
259.822998,487.9710083,0,24.69350052,1,-75.72460175,92.32250214,-104.2750015,87.67749786,-129.5330048,3.29E-07,104.7730026
260.0230103,487.9710083,0,24.89049911,1,-75.61199951,92.3214035,-104.3880005,87.6785965,6.709300041,3.30E-07,93.2016983
260.2229919,487.9710083,0,25.08749962,1,-75.49960327,92.32019806,-104.5,87.67980194,130.1679993,3.30E-07,92.43779755
260.4230042,487.9710083,0,25.2845993,1,-75.38729858,92.31900024,-104.612999,87.68099976,-119.137001,3.30E-07,103.3860016
260.6229858,487.9710083,0,25.4817009,1,-75.27510071,92.31780243,-104.7249985,87.68219757,-21.18729973,3.30E-07,98.2322998
260.822998,487.9710083,0,25.67889977,1,-75.16300201,92.31659698,-104.836998,87.68340302,64.03749847,3.30E-07,91.07520294
261.0230103,487.9710083,0,25.87610054,1,-75.0510025,92.31539917,-104.9489975,87.68460083,136.5570068,3.30E-07,98.19599915
261.2229919,487.9710083,0,26.0734005,1,-74.93920135,92.31420135,-105.060997,87.68579865,-163.6100006,3.31E-07,113.6200027
261.4230042,487.9710083,0,26.27070045,1,-74.82740021,92.31300354,-105.1729965,87.68699646,-116.4420013,3.31E-07,90.52059937
261.6229858,487.9710083,0,26.46800041,1,-74.71579742,92.3117981,-105.2839966,87.6882019,-81.92009735,3.31E-07,94.229599
261.822998,487.9710083,0,26.66539955,1,-74.60430145,92.3105011,-105.3960037,87.6894989,-60.02410126,3.31E-07,98.14859772
262.0230103,487.9710083,0,26.8628006,1,-74.49289703,92.30930328,-105.5070038,87.69069672,-50.73379898,3.31E-07,93.01550293
262.2229919,487.9710083,0,27.06030083,1,-74.38169861,92.30809784,-105.6179962,87.69190216,-54.02880096,3.31E-07,93.30370331
262.4230042,487.9710083,0,27.25779915,1,-74.27050018,92.30680084,-105.7289963,87.69319916,-69.88890076,3.32E-07,99.17910004
262.6229858,487.9710083,0,27.45529938,1,-74.15950012,92.30549622,-105.8399963,87.69450378,-98.29340363,3.32E-07,96.47260284
262.822998,487.9710083,0,27.6529007,1,-74.04859924,92.3042984,-105.9509964,87.6957016,-139.2220001,3.32E-07,91.55130005
263.0230103,487.9710083,0,27.85050011,1,-73.93779755,92.3030014,-106.0619965,87.6969986,167.345993,3.32E-07,98.20619965
263.2229919,487.9710083,0,28.04809952,1,-73.82720184,92.30169678,-106.1729965,87.69830322,101.4319992,3.32E-07,101.4779968
263.4230042,487.9710083,0,28.24580002,1,-73.71669769,92.30039978,-106.2829971,87.69960022,23.05550003,3.33E-07,92.27999878
263.6229858,487.9710083,0,28.44350052,1,-73.60620117,92.29910278,-106.3939972,87.70089722,-67.76139832,3.33E-07,92.72429657
263.822998,487.9710083,0,28.64119911,1,-73.4960022,92.29779816,-106.5039978,87.70220184,-170.9980011,3.33E-07,103.8290024
264.0230103,487.9710083,0,28.8390007,1,-73.38580322,92.29650116,-106.6139984,87.70349884,73.36660004,3.33E-07,100.0599976
264.2229919,487.9710083,0,29.03680038,1,-73.27580261,92.29519653,-106.723999,87.70480347,-54.64619827,3.33E-07,89.48549652
264.4230042,487.9710083,0,29.23460007,1,-73.16590118,92.29389954,-106.8339996,87.70610046,164.9850006,3.33E-07,98.88950348
264.6229858,487.9710083,0,29.43250084,1,-73.05609894,92.29250336,-106.9440002,87.70749664,12.28139973,3.34E-07,100.6869965
264.822998,487.9710083,0,29.6303997,1,-72.94650269,92.29119873,-107.0540009,87.70880127,-152.7350006,3.34E-07,94.46829987
265.0230103,487.9710083,0,29.82830048,1,-72.83699799,92.28980255,-107.163002,87.71019745,29.95599937,3.34E-07,93.93579865
265.2229919,487.9710083,0,30.02619934,1,-72.7276001,92.28849792,-107.2720032,87.71150208,-159.6230011,3.34E-07,93.51000214
265.4230042,487.9710083,0,30.2241993,1,75.10780334,91.96790314,104.8919983,88.03209686,-176.2559967,3.89E-07,94.9056015
265.6229858,487.9710083,0,30.42219925,1,75.01280212,91.96700287,104.9869995,88.03299713,-109.4260025,3.89E-07,97.34169769
265.822998,487.9710083,0,30.6201992,1,74.9178009,91.9661026,105.0820007,88.0338974,-53.36989975,3.89E-07,100.2060013
266.0230103,487.9710083,0,30.81819916,1,74.82279968,91.96530151,105.177002,88.03469849,-8.072620392,3.89E-07,95.46559906
266.2229919,487.9710083,0,31.0163002,1,74.72799683,91.96440125,105.2720032,88.03559875,26.47999954,3.89E-07,100.8600006
266.4230042,487.9710083,0,31.21439934,1,74.63330078,91.96350098,105.3669968,88.03649902,50.30260086,3.90E-07,99.39129639
266.6229858,487.9710083,0,31.41250038,1,74.53859711,91.96260071,105.4609985,88.03739929,63.40950012,3.90E-07,98.46600342
266.822998,487.9710083,0,31.61070061,1,74.44400024,91.96170044,105.5559998,88.03829956,65.81549835,3.90E-07,99.353302
267.0230103,487.9710083,0,31.80879974,1,74.34960175,91.96080017,105.6500015,88.03919983,57.53519821,3.90E-07,99.32209778
267.2229919,487.9710083,0,32.00699997,1,74.25520325,91.9598999,105.7450027,88.0401001,38.58340073,3.90E-07,98.96489716
267.4230042,487.9710083,0,32.2052002,1,74.16079712,91.95899963,105.8389969,88.04100037,8.974760056,3.90E-07,102.7720032
267.6229858,487.9710083,0,32.4034996,1,-113.9789963,92.19650269,-113.5319977,87.80349731,102.1399994,3.48E-07,107.9570007
267.822998,487.9710083,0,32.60169983,1,-114.0790024,92.19480133,-113.6330032,87.80519867,-68.27549744,3.49E-07,106.9840012
268.0230103,487.9710083,0,32.79999924,1,-114.1800003,92.19309998,-113.7330017,87.80690002,110.3470001,3.49E-07,106.612999
268.2229919,487.9710083,0,32.99829865,1,-114.2799988,92.19139862,-113.8339996,87.80860138,-82.00930023,3.49E-07,111.6039963
268.4230042,487.9710083,0,33.19660187,1,-114.3799973,92.18969727,-113.9339981,87.81030273,74.62509918,3.49E-07,113.612999
268.6229858,487.9710083,0,33.39500046,1,-114.4810028,92.18800354,-114.0339966,87.81199646,-139.7949982,3.50E-07,105.0059967
268.822998,487.9710083,0,33.59329987,1,-114.5800018,92.18630219,-114.1340027,87.81369781,-5.3239398,3.50E-07,106.5940018
269.0230103,487.9710083,0,33.79169846,1,-114.6800003,92.18460083,-114.2330017,87.81539917,118.0039978,3.50E-07,119.2149963
269.2229919,487.9710083,0,33.99010086,1,-114.7799988,92.18289948,-114.3330002,87.81710052,-129.6869965,3.50E-07,104.1969986
269.4230042,487.9710083,0,34.18849945,1,-114.8789978,92.18119812,-114.4319992,87.81880188,-27.59720039,3.51E-07,108.0350037
269.6229858,487.9710083,0,34.38690186,1,-114.9779968,92.17949677,-114.5319977,87.82050323,67.54360199,3.51E-07,111.0690002
269.822998,487.9710083,0,34.58539963,1,-1.08107996,92.81880188,1.08107996,87.18119812,143.7910004,2.71E-07,106.5139999
270.0230103,487.9710083,0,34.78390121,1,-1.08375001,92.82569885,1.08375001,87.17430115,21.27529907,2.71E-07,113.2740021
270.2229919,487.9710083,0,34.9822998,1,-115.2750015,92.17430115,-114.8290024,87.82569885,-25.30060005,3.52E-07,106.2600021
270.4230042,487.9710083,0,35.18080139,1,-115.3740005,92.17259979,-114.927002,87.82740021,26.67499924,3.52E-07,121.0459976
270.6229858,487.9710083,0,35.37939835,1,-115.4720001,92.17079926,-115.026001,87.82920074,65.56020355,3.52E-07,101.4589996
270.822998,487.9710083,0,35.57789993,1,-115.5709991,92.1690979,-115.1240005,87.8309021,93.74710083,3.53E-07,108.7610016
271.0230103,487.9710083,0,35.7765007,1,-115.6689987,92.16739655,-115.2220001,87.83260345,111.8119965,3.53E-07,102.2259979
271.2229919,487.9710083,0,35.97499847,1,-115.7669983,92.16560364,-115.3199997,87.83439636,119.8450012,3.53E-07,101.7210007
271.4230042,487.9710083,0,36.17359924,1,-115.8649979,92.16390228,-115.4179993,87.83609772,117.8199997,3.53E-07,105.6070023
271.6229858,487.9710083,0,36.37220001,1,-115.961998,92.16210175,-115.5159988,87.83789825,105.6949997,3.54E-07,100.6610031
271.822998,487.9710083,0,36.57080078,1,-116.0599976,92.16030121,-115.612999,87.83969879,83.43740082,3.54E-07,99.46920013
272.0230103,487.9710083,0,36.76950073,1,-116.1569977,92.15859985,-115.7109985,87.84140015,51.0245018,3.54E-07,103.6549988
272.2229919,487.9710083,0,36.9681015,1,-116.2539978,92.15679932,-115.8079987,87.84320068,8.445560455,3.55E-07,104.2180023
272.4230042,487.9710083,0,37.16680145,1,-116.3519974,92.15509796,-115.9049988,87.84490204,-44.30250168,3.55E-07,98.94470215
272.6229858,487.9710083,0,37.36539841,1,-116.447998,92.15329742,-116.0019989,87.84670258,-107.2170029,3.55E-07,98.42780304
272.822998,487.9710083,0,37.56409836,1,-116.5449982,92.15149689,-116.0979996,87.84850311,179.7100067,3.56E-07,98.16230011
273.0230103,487.9710083,0,37.76279831,1,-116.6419983,92.14969635,-116.1949997,87.85030365,96.48829651,3.56E-07,99.90550232
273.2229919,487.9710083,0,37.96149826,1,-116.737999,92.14800262,-116.2910004,87.85199738,3.131119967,3.56E-07,100.9599991
273.4230042,487.9710083,0,38.16030121,1,-116.8339996,92.14620209,-116.3880005,87.85379791,-100.3470001,3.56E-07,101.538002
273.6229858,487.9710083,0,38.35900116,1,-116.9309998,92.14440155,-116.4840012,87.85559845,146.0679932,3.57E-07,102.4759979
273.822998,487.9710083,0,38.55780029,1,-117.026001,92.14260101,-116.5800018,87.85739899,22.39380074,3.57E-07,101.4980011
274.0230103,487.9710083,0,38.75650024,1,-117.1220016,92.14080048,-116.6750031,87.85919952,-111.3550034,3.57E-07,101.4629974
274.2229919,487.9710083,0,38.95529938,1,-117.2180023,92.13899994,-116.7710037,87.86100006,104.8389969,3.58E-07,101.0889969
274.4230042,487.9710083,0,39.15409851,1,-117.3130035,92.1371994,-116.8669968,87.8628006,-49.00989914,3.58E-07,99.25749969
274.6229858,487.9710083,0,39.35290146,1,-1.148959994,92.99539948,1.148959994,87.00460052,69.95960236,2.55E-07,109.125
274.822998,487.9710083,0,39.55170059,1,-1.151980042,93.00330353,1.151980042,86.99669647,-53.7643013,2.55E-07,109.0970001
275.0230103,487.9710083,0,39.75059891,1,-1.155009985,93.01119995,1.155009985,86.98880005,-177.5440063,2.54E-07,110.8690033
275.2229919,487.9710083,0,39.94940186,1,-1.158049941,93.01909637,1.158049941,86.98090363,58.62129974,2.53E-07,108.9339981
275.4230042,487.9710083,0,40.14830017,1,-1.161110044,93.02709961,1.161110044,86.97290039,-65.26999664,2.53E-07,108.8939972
275.6229858,487.9710083,0,40.3470993,1,-1.164190054,93.03510284,1.164190054,86.96489716,170.7819977,2.52E-07,110.6169968
275.822998,487.9710083,0,40.54600143,1,-1.167289972,93.04309845,1.167289972,86.95690155,46.77690125,2.51E-07,108.762001
276.0230103,487.9710083,0,40.74489975,1,-1.170400023,93.05120087,1.170400023,86.94879913,-77.28569794,2.51E-07,108.7170029
276.2229919,487.9710083,0,40.94380188,1,-1.173529983,93.05940247,1.173529983,86.94059753,158.5939941,2.50E-07,110.4079971
276.4230042,487.9710083,0,41.1427002,1,-1.176669955,93.06749725,1.176669955,86.93250275,34.41439819,2.49E-07,108.6279984
276.6229858,487.9710083,0,41.34159851,1,-1.179829955,93.07579803,1.179829955,86.92420197,-89.82369995,2.49E-07,108.572998
276.822998,487.9710083,0,41.54050064,1,-1.183009982,93.08399963,1.183009982,86.91600037,145.8789978,2.48E-07,110.2460022
277.0230103,487.9710083,0,41.73949814,1,-1.186200023,93.09230042,1.186200023,86.90769958,21.52120018,2.47E-07,108.5400009
277.2229919,487.9710083,0,41.93840027,1,-1.189419985,93.10070038,1.189419985,86.89929962,-102.8970032,2.47E-07,108.4710007
277.4230042,487.9710083,0,42.13740158,1,-1.192649961,93.10910034,1.192649961,86.89089966,132.6239929,2.46E-07,109.3300018
277.6229858,487.9710083,0,42.3362999,1,-1.19588995,93.11750031,1.19588995,86.88249969,8.084289551,2.45E-07,108.2870026
277.822998,487.9710083,0,42.53530121,1,-1.19915998,93.12599945,1.19915998,86.87400055,-116.5179977,2.45E-07,109.3529968
278.0230103,487.9710083,0,42.73429871,1,-1.202440023,93.13459778,1.202440023,86.86540222,118.8180008,2.44E-07,109.5429993
278.2229919,487.9710083,0,42.93330002,1,-1.205739975,93.14320374,1.205739975,86.85679626,-5.909659863,2.43E-07,108.0339966
278.4230042,487.9710083,0,43.13230133,1,-1.209059954,93.15180206,1.209059954,86.84819794,-130.6999969,2.43E-07,109.2600021
242.4230042,488.17099,1,8.102470398,1,-10.90299988,119.5830002,169.0970001,60.41749954,0.481716007,2.70E-08,78.81289673
242.6230011,488.17099,1,8.273909569,1,-10.60369968,118.9110031,169.3959961,61.08919907,-5.890120029,2.76E-08,81.34259796
242.822998,488.17099,1,8.446610451,1,-10.3203001,118.2659988,169.6799927,61.73419952,-54.50159836,2.82E-08,78.38189697
243.022995,488.17099,1,8.620490074,1,-10.05150032,117.6460037,169.9490051,62.35380173,-142.8139954,2.88E-08,81.03299713
243.2230072,488.17099,1,8.795479774,1,-9.79613018,117.0510025,170.2039948,62.94929886,91.52680206,2.93E-08,78.41590118
243.4230042,488.17099,1,8.971520424,1,-9.553350449,116.4779968,170.4470062,63.52190018,-69.29329681,2.99E-08,83.35070038
243.6230011,488.17099,1,9.148539543,1,-9.322199821,115.927002,170.6779938,64.07279968,96.75520325,3.05E-08,79.66960144
243.822998,488.17099,1,9.326490402,1,-9.101880074,115.3970032,170.897995,64.60310364,-128.4409943,3.11E-08,81.19989777
244.022995,488.17099,1,9.505319595,1,-8.8916502,114.8860016,171.1080017,65.11380005,-23.12779999,3.17E-08,81.87220001
244.2230072,488.17099,0,9.684969902,1,-0.714798987,92.14420319,0.714798987,87.85579681,147.6369934,3.57E-07,112.9649963
244.4230042,488.17099,0,9.865409851,1,-0.716139972,92.14820099,0.716139972,87.85179901,29.2276001,3.56E-07,112.9980011
244.6230011,488.17099,0,10.04660034,1,-0.717485011,92.15229797,0.717485011,87.84770203,-89.2009964,3.55E-07,110.0449982
244.822998,488.17099,0,10.22850037,1,-0.71883601,92.15630341,0.71883601,87.84369659,152.3509979,3.55E-07,113.4089966
245.022995,488.17099,0,10.41100025,1,-0.720192015,92.16040039,0.720192015,87.83959961,33.88230133,3.54E-07,112.5709991
245.2230072,488.17099,0,10.59420013,1,-0.721553028,92.16449738,0.721553028,87.83550262,-84.60590363,3.53E-07,110.0960007
245.4230042,488.17099,0,10.77799988,1,-0.722918987,92.16860199,0.722918987,87.83139801,156.8860016,3.53E-07,113.8389969
245.6230011,488.17099,0,10.9623003,1,-0.724290013,92.17269897,0.724290013,87.82730103,38.35720062,3.52E-07,112.1660004
245.822998,488.17099,0,11.14719963,1,-0.725667,92.17680359,0.725667,87.82319641,-80.1917038,3.51E-07,110.1940002
246.022995,488.17099,0,11.33259964,1,-0.727048993,92.18090057,0.727048993,87.81909943,161.2389984,3.51E-07,114.2279968
246.2230072,488.17099,0,11.51850033,1,-0.728435993,92.18509674,0.728435993,87.81490326,42.64910126,3.50E-07,111.7919998
246.4230042,488.17099,0,11.70479965,1,-0.729828,92.18930054,0.729828,87.81069946,-75.96140289,3.49E-07,110.336998
246.6230011,488.17099,0,11.89159966,1,-0.731226027,92.1934967,0.731226027,87.8065033,165.4069977,3.49E-07,114.2990036
246.822998,488.17099,0,12.0788002,1,-0.732629001,92.1977005,0.732629001,87.8022995,46.75500107,3.48E-07,109.8929977
247.022995,488.17099,0,12.26640034,1,-0.734036982,92.20189667,0.734036982,87.79810333,-71.91829681,3.47E-07,110.5210037
247.2230072,488.17099,0,12.45440006,1,-0.735450983,92.20610046,0.735450983,87.79389954,169.3869934,3.47E-07,114.7559967
247.4230042,488.17099,0,12.64280033,1,-0.736869991,92.21040344,0.736869991,87.78959656,50.67160034,3.46E-07,111.1539993
